,book_index,authors,original_title,image_url,average_rating,genre,tags
1582,1582,Philip K. Dick,A Scanner Darkly ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388737865l/14817.jpg,4.04,"fiction, classics","fiction, classics Philip K. Dick A Scanner Darkly "
1583,1583,Daniel H. Pink,Drive: The Surprising Truth About What Motivates Us,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348931599l/6452796.jpg,3.95,"business, psychology","business, psychology Daniel H. Pink Drive: The Surprising Truth About What Motivates Us"
1584,1584,Mark Twain,A Connecticut Yankee in King Arthur's Court,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348239402l/162898.jpg,3.76,"classics, fantasy","classics, fantasy Mark Twain A Connecticut Yankee in King Arthur's Court"
1585,1585,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",Batman: The Long Halloween,https://images.gr-assets.com/books/1350137101l/106069.jpg,4.29,"comics, fiction","comics, fiction Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings Batman: The Long Halloween"
1586,1586,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",La Nausée,https://images.gr-assets.com/books/1377674928l/298275.jpg,3.91,"philosophy, fiction","philosophy, fiction Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth La Nausée"
1587,1587,Brandon Mull,"Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388284893l/5217282.jpg,4.35,"fantasy, fiction","fantasy, fiction Brandon Mull Fablehaven: Secrets of the Dragon Sanctuary (Fablehaven, #4)"
1588,1588,Janet Evanovich,Twelve Sharp,https://images.gr-assets.com/books/1316727699l/3507.jpg,4.14,"mystery, fiction","mystery, fiction Janet Evanovich Twelve Sharp"
1589,1589,Hugh Howey,Wool,https://images.gr-assets.com/books/1327889474l/12287209.jpg,4.12,"fiction, fantasy","fiction, fantasy Hugh Howey Wool"
1590,1590,Ursula K. Le Guin,The Tombs of Atuan,https://images.gr-assets.com/books/1417900879l/13662.jpg,4.07,"fantasy, fiction","fantasy, fiction Ursula K. Le Guin The Tombs of Atuan"
1591,1591,Jim Butcher,Turn Coat,https://images.gr-assets.com/books/1304027128l/3475161.jpg,4.45,"fantasy, fiction","fantasy, fiction Jim Butcher Turn Coat"
1592,1592,"Arthur Conan Doyle, Peter Ackroyd, Ed Glinert",The Sign of Four,https://images.gr-assets.com/books/1299346921l/608474.jpg,3.96,"classics, mystery","classics, mystery Arthur Conan Doyle, Peter Ackroyd, Ed Glinert The Sign of Four"
1593,1593,Jan Brett,РУКАВИЧКА: Українська народна казка,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348985792l/967494.jpg,4.23,"fiction, classics","fiction, classics Jan Brett РУКАВИЧКА: Українська народна казка"
1594,1594,Anne Rice,Memnoch The Devil,https://images.gr-assets.com/books/1301778006l/31338.jpg,3.73,"horror, fantasy","horror, fantasy Anne Rice Memnoch The Devil"
1595,1595,Michael Scott,The Magician: The Secrets of The Immortal Nicholas Flamel,https://images.gr-assets.com/books/1320396250l/2402971.jpg,4.09,"fantasy, fiction","fantasy, fiction Michael Scott The Magician: The Secrets of The Immortal Nicholas Flamel"
1596,1596,"Doreen Cronin, Betsy Lewin","Click, Clack, Moo: Cows That Type",https://images.gr-assets.com/books/1423222939l/766955.jpg,4.23,fiction,"fiction Doreen Cronin, Betsy Lewin Click, Clack, Moo: Cows That Type"
1597,1597,Patricia Briggs,Iron Kissed,https://images.gr-assets.com/books/1358229529l/1412138.jpg,4.36,"fantasy, paranormal","fantasy, paranormal Patricia Briggs Iron Kissed"
1598,1598,Kendare Blake,Anna Dressed in Blood,https://images.gr-assets.com/books/1398637405l/9378297.jpg,3.96,"horror, paranormal","horror, paranormal Kendare Blake Anna Dressed in Blood"
1599,1599,"Terry Goodkind, Dick Hill","Temple of the Winds (Sword of Truth, #4)",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347597249l/253058.jpg,4.03,"fantasy, fiction","fantasy, fiction Terry Goodkind, Dick Hill Temple of the Winds (Sword of Truth, #4)"
1600,1600,Avi,The True Confessions of Charlotte Doyle,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348243806l/310146.jpg,3.81,"fiction, classics","fiction, classics Avi The True Confessions of Charlotte Doyle"
1601,1601,Robert Goolrick,A Reliable Wife,https://images.gr-assets.com/books/1404576577l/4929705.jpg,3.25,"fiction, mystery","fiction, mystery Robert Goolrick A Reliable Wife"
1602,1602,Ray Bradbury,Something Wicked This Way Comes,https://images.gr-assets.com/books/1409596011l/248596.jpg,3.95,"horror, fantasy","horror, fantasy Ray Bradbury Something Wicked This Way Comes"
1603,1603,Toni Morrison,Song of Solomon,https://images.gr-assets.com/books/1451448230l/11334.jpg,4.01,"fiction, classics","fiction, classics Toni Morrison Song of Solomon"
1604,1604,Tom Clancy,Red Storm Rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173729031l/318525.jpg,4.14,"fiction, thriller","fiction, thriller Tom Clancy Red Storm Rising"
1605,1605,Leif Enger,Peace Like a River,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436139976l/227571._SY475_.jpg,3.98,"fiction, contemporary","fiction, contemporary Leif Enger Peace Like a River"
1606,1606,Chuck Palahniuk,Rant: An Oral Biography of Buster Casey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388248283l/22285.jpg,3.82,"fiction, contemporary","fiction, contemporary Chuck Palahniuk Rant: An Oral Biography of Buster Casey"
1607,1607,Orson Scott Card,Shadow of the Hegemon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537335644l/9534._SY475_.jpg,3.93,"fiction, fantasy","fiction, fantasy Orson Scott Card Shadow of the Hegemon"
1608,1608,أحمد مراد,تراب الماس,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265525892l/7704143.jpg,4.09,"fiction, mystery","fiction, mystery أحمد مراد تراب الماس"
1609,1609,"Janette Sebring Lowrey, Gustaf Tenggren",The Poky Little Puppy (a Little Golden Book),https://images.gr-assets.com/books/1320424154l/505304.jpg,4.08,"fiction, classics","fiction, classics Janette Sebring Lowrey, Gustaf Tenggren The Poky Little Puppy (a Little Golden Book)"
1610,1610,Maeve Binchy,Tara Road,https://images.gr-assets.com/books/1403194637l/5196.jpg,3.88,"romance, fiction","romance, fiction Maeve Binchy Tara Road"
1611,1611,Jack London,The Call of the Wild / White Fang,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168977937l/37677._SY475_.jpg,4.08,"classics, fiction","classics, fiction Jack London The Call of the Wild / White Fang"
1612,1612,Tahereh Mafi,"Ignite Me (Shatter Me, #3)",https://images.gr-assets.com/books/1375972497l/13188676.jpg,4.44,"romance, fantasy","romance, fantasy Tahereh Mafi Ignite Me (Shatter Me, #3)"
1613,1613,Ally Carter,Cross My Heart and Hope to Spy,https://images.gr-assets.com/books/1342448094l/568645.jpg,4.13,"romance, mystery","romance, mystery Ally Carter Cross My Heart and Hope to Spy"
1614,1614,Patricia Briggs,Blood Bound,https://images.gr-assets.com/books/1358229157l/285205.jpg,4.31,"fantasy, paranormal","fantasy, paranormal Patricia Briggs Blood Bound"
1615,1615,Jim Butcher,Cold Days,https://images.gr-assets.com/books/1345145377l/12216302.jpg,4.51,"fantasy, fiction","fantasy, fiction Jim Butcher Cold Days"
1616,1616,Kate Jacobs,The Friday Night Knitting Club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187371l/17204.jpg,3.41,"fiction, contemporary","fiction, contemporary Kate Jacobs The Friday Night Knitting Club"
1617,1617,James Herriot,All Things Bright and Beautiful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197805l/38743.jpg,4.3,"memoir, nonfiction","memoir, nonfiction James Herriot All Things Bright and Beautiful"
1618,1618,David Foster Wallace,Infinite Jest,https://images.gr-assets.com/books/1446876799l/6759.jpg,4.31,"fiction, classics","fiction, classics David Foster Wallace Infinite Jest"
1619,1619,Emma Chase,Tangled,https://images.gr-assets.com/books/1375808439l/18297707.jpg,4.12,"romance, contemporary","romance, contemporary Emma Chase Tangled"
1620,1620,John Wyndham,The Day of the Triffids,https://images.gr-assets.com/books/1320530145l/530965.jpg,4.0,"fiction, classics","fiction, classics John Wyndham The Day of the Triffids"
1621,1621,"Patrick deWitt, Marcelo Barbão",The Sisters Brothers,https://images.gr-assets.com/books/1291999900l/9850443.jpg,3.83,"fiction, crime","fiction, crime Patrick deWitt, Marcelo Barbão The Sisters Brothers"
1622,1622,Shilpi Somaya Gowda,Secret Daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347708559l/6905012.jpg,3.97,"fiction, contemporary","fiction, contemporary Shilpi Somaya Gowda Secret Daughter"
1623,1623,"Roald Dahl, Quentin Blake",Fantastic Mr Fox,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390097292l/6693.jpg,4.03,"fiction, fantasy","fiction, fantasy Roald Dahl, Quentin Blake Fantastic Mr Fox"
1624,1624,"Paulo Coelho, Montserrat Mira",Brida,https://images.gr-assets.com/books/1403772793l/68591.jpg,3.46,"fiction, fantasy","fiction, fantasy Paulo Coelho, Montserrat Mira Brida"
1625,1625,Virginia Woolf,A Room of One's Own,https://images.gr-assets.com/books/1327883012l/18521.jpg,4.1,"classics, nonfiction","classics, nonfiction Virginia Woolf A Room of One's Own"
1626,1626,Brandon Sanderson,Warbreaker,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240256182l/1268479.jpg,4.22,"fantasy, fiction","fantasy, fiction Brandon Sanderson Warbreaker"
1627,1627,"William Shakespeare, Katherine Duncan-Jones",Sonnets,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431229752l/42038.jpg,4.24,"poetry, classics","poetry, classics William Shakespeare, Katherine Duncan-Jones Sonnets"
1628,1628,Sarah Dessen,What Happened to Goodbye,https://images.gr-assets.com/books/1347810788l/8492856.jpg,3.97,"romance, contemporary","romance, contemporary Sarah Dessen What Happened to Goodbye"
1629,1629,Leigh Bardugo,Six of Crows,https://images.gr-assets.com/books/1500689111l/23437156.jpg,4.46,"fantasy, fiction","fantasy, fiction Leigh Bardugo Six of Crows"
1630,1630,Maureen Johnson,13 Little Blue Envelopes,https://images.gr-assets.com/books/1375030179l/17020.jpg,3.65,"contemporary, romance","contemporary, romance Maureen Johnson 13 Little Blue Envelopes"
1631,1631,"Ron Hall, Denver Moore, Lynn Vincent",Same Kind of Different as Me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440374557l/104189._SY475_.jpg,4.21,"nonfiction, christian","nonfiction, christian Ron Hall, Denver Moore, Lynn Vincent Same Kind of Different as Me"
1632,1632,Rainbow Rowell,Carry On,https://images.gr-assets.com/books/1429810397l/23734628.jpg,4.19,"romance, fantasy","romance, fantasy Rainbow Rowell Carry On"
1633,1633,Tracy Kidder,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433156001l/10235._SY475_.jpg,4.21,"nonfiction, biography","nonfiction, biography Tracy Kidder Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World"
1634,1634,Jodi Ellen Malpas,Beneath This Man ,https://images.gr-assets.com/books/1372773964l/18149927.jpg,4.3,"romance, contemporary","romance, contemporary Jodi Ellen Malpas Beneath This Man "
1635,1635,Mark  Lawrence,Prince of Thorns,https://images.gr-assets.com/books/1327917754l/9579634.jpg,3.87,"fantasy, fiction","fantasy, fiction Mark  Lawrence Prince of Thorns"
1636,1636,Jane Hamilton,The Book of Ruth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441207803l/5187._SY475_.jpg,3.82,"fiction, contemporary","fiction, contemporary Jane Hamilton The Book of Ruth"
1637,1637,Kurt Vonnegut Jr.,Galápagos,https://images.gr-assets.com/books/1355012643l/9593.jpg,3.87,"fiction, classics","fiction, classics Kurt Vonnegut Jr. Galápagos"
1638,1638,Michael Crichton,Next,https://images.gr-assets.com/books/1358010468l/7661.jpg,3.48,"fiction, thriller","fiction, thriller Michael Crichton Next"
1639,1639,Walt Whitman,Leaves of Grass,https://images.gr-assets.com/books/1418012204l/27494.jpg,4.12,"classics, fiction","classics, fiction Walt Whitman Leaves of Grass"
1640,1640,Nora Roberts,Blue Dahlia,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348333313l/114159.jpg,4.11,"romance, fiction","romance, fiction Nora Roberts Blue Dahlia"
1641,1641,"D.H. Lawrence, Doris Lessing, Chester Brown",Lady Chatterley's Lover,https://images.gr-assets.com/books/1425007748l/32067.jpg,3.49,"classics, romance","classics, romance D.H. Lawrence, Doris Lessing, Chester Brown Lady Chatterley's Lover"
1642,1642,Lev Grossman,The Magician King,https://images.gr-assets.com/books/1316177353l/10079321.jpg,3.9,"fantasy, fiction","fantasy, fiction Lev Grossman The Magician King"
1643,1643,Michael   Lewis,Liar's Poker: Rising Through the Wreckage on Wall Street,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388204660l/1171.jpg,4.16,"business, history","business, history Michael   Lewis Liar's Poker: Rising Through the Wreckage on Wall Street"
1644,1644,Jodi Picoult,Salem Falls,https://images.gr-assets.com/books/1344397557l/10915.jpg,3.8,"fiction, contemporary","fiction, contemporary Jodi Picoult Salem Falls"
1645,1645,"David Eddings, Leigh Eddings",Belgarath the Sorcerer,https://images.gr-assets.com/books/1333692194l/189802.jpg,4.07,"fantasy, fiction","fantasy, fiction David Eddings, Leigh Eddings Belgarath the Sorcerer"
1646,1646,Frank Herbert,The Great Dune Trilogy,https://images.gr-assets.com/books/1419962914l/53764.jpg,4.35,"fiction, fantasy","fiction, fantasy Frank Herbert The Great Dune Trilogy"
1647,1647,"Elizabeth Strout, Goran Skrobonja",My Name Is Lucy Barton,https://images.gr-assets.com/books/1450653428l/25893709.jpg,3.51,"fiction, contemporary","fiction, contemporary Elizabeth Strout, Goran Skrobonja My Name Is Lucy Barton"
1648,1648,Sarah Addison Allen,Garden Spells,https://images.gr-assets.com/books/1347309330l/1158967.jpg,4.06,"fiction, fantasy","fiction, fantasy Sarah Addison Allen Garden Spells"
1649,1649,Jim Butcher,Ghost Story,https://images.gr-assets.com/books/1329104700l/8058301.jpg,4.25,"fantasy, fiction","fantasy, fiction Jim Butcher Ghost Story"
1650,1650,Frederick Douglass,Narrative of the Life of Frederick Douglass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388234247l/36529.jpg,3.97,"history, classics","history, classics Frederick Douglass Narrative of the Life of Frederick Douglass"
1651,1651,"Greg Behrendt, Liz Tuccillo",He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388205020l/10412.jpg,3.65,"nonfiction, romance","nonfiction, romance Greg Behrendt, Liz Tuccillo He's Just Not That Into You: The No-Excuses Truth to Understanding Guys"
1652,1652,David Eddings,Pawn of Prophecy,https://images.gr-assets.com/books/1391346857l/44659.jpg,4.16,"fantasy, fiction","fantasy, fiction David Eddings Pawn of Prophecy"
1653,1653,Janet Evanovich,Lean Mean Thirteen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442616484l/40317._SY475_.jpg,4.08,"mystery, fiction","mystery, fiction Janet Evanovich Lean Mean Thirteen"
1654,1654,"Rudyard Kipling, Alev Lytle Croutier",The Jungle Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349066474l/41684.jpg,4.0,"classics, fiction","classics, fiction Rudyard Kipling, Alev Lytle Croutier The Jungle Books"
1655,1655,Rachel Caine,Glass Houses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428057864l/27266.jpg,3.92,"romance, fiction","romance, fiction Rachel Caine Glass Houses"
1656,1656,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",The Dark Tower: The Gunslinger Born,https://images.gr-assets.com/books/1489721554l/342445.jpg,4.18,"fantasy, comics","fantasy, comics Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King The Dark Tower: The Gunslinger Born"
1657,1657,Kate Morton,The Lake House,https://images.gr-assets.com/books/1455089249l/21104828.jpg,4.04,"fiction, mystery","fiction, mystery Kate Morton The Lake House"
1658,1658,Ruth Ozeki,A Tale for the Time Being,https://images.gr-assets.com/books/1463767452l/15811545.jpg,3.98,"fiction, contemporary","fiction, contemporary Ruth Ozeki A Tale for the Time Being"
1659,1659,Tucker Max,I Hope They Serve Beer in Hell,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179505l/9010.jpg,3.51,"memoir, nonfiction","memoir, nonfiction Tucker Max I Hope They Serve Beer in Hell"
1660,1660,"Jay Crownover, Charlotte Connan de vries",Rule,https://images.gr-assets.com/books/1357012113l/17200687.jpg,4.16,"romance, ebooks","romance, ebooks Jay Crownover, Charlotte Connan de vries Rule"
1661,1661,"Haruki Murakami, Philip Gabriel"," 国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]",https://images.gr-assets.com/books/1443685506l/17799.jpg,3.87,"fiction, contemporary","fiction, contemporary Haruki Murakami, Philip Gabriel  国境の南、太陽の西 [Kokkyō no minami, taiyō no nishi]"
